2.900000000000000000e+03 1.000000000000000000e+00 4.889106182496999985e-03 9.951108938175029506e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.933552602337881732e-03 9.950664473976621460e-01
2.900000000000000000e+03 1.000000000000000000e+00 4.977999022178763479e-03 9.950220009778212304e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.022445442019645226e-03 9.949775545579803149e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.066891861860526973e-03 9.949331081381395103e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.111338281701408720e-03 9.948886617182985947e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.155784701542290467e-03 9.948442152984576792e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.200231121383172214e-03 9.947997688786168746e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.244677541224053961e-03 9.947553224587759590e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.289123961064935708e-03 9.947108760389350435e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.333570380905817455e-03 9.946664296190941279e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.378016800746699203e-03 9.946219831992533233e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.422463220587581817e-03 9.945775367794124078e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.466909640428463564e-03 9.945330903595714922e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.511356060269345311e-03 9.944886439397306876e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.555802480110227058e-03 9.944441975198897721e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.600248899951108805e-03 9.943997511000488565e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.644695319791990552e-03 9.943553046802080519e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.689141739632872299e-03 9.943108582603671364e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.733588159473754046e-03 9.942664118405262208e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.778034579314635794e-03 9.942219654206854162e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.822480999155517541e-03 9.941775190008445007e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.866927418996399288e-03 9.941330725810035851e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.911373838837281035e-03 9.940886261611626695e-01
2.900000000000000000e+03 1.000000000000000000e+00 5.955820258678162782e-03 9.940441797413218650e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.000266678519045396e-03 9.939997333214809494e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.044713098359927143e-03 9.939552869016400338e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.089159518200808890e-03 9.939108404817992293e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.133605938041690638e-03 9.938663940619583137e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.178052357882572385e-03 9.938219476421173981e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.222498777723454132e-03 9.937775012222765936e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.266945197564335879e-03 9.937330548024356780e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.311391617405217626e-03 9.936886083825947624e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.355838037246099373e-03 9.936441619627538469e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.400284457086981120e-03 9.935997155429130423e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.444730876927862867e-03 9.935552691230721267e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.489177296768744614e-03 9.935108227032312112e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.533623716609626361e-03 9.934663762833904066e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.578070136450508976e-03 9.934219298635494910e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.622516556291390723e-03 9.933774834437085755e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.666962976132272470e-03 9.933330370238677709e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.711409395973154217e-03 9.932885906040268553e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.755855815814035964e-03 9.932441441841859397e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.800302235654917711e-03 9.931996977643451352e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.844748655495799458e-03 9.931552513445042196e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.889195075336681205e-03 9.931108049246633040e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.933641495177562952e-03 9.930663585048223885e-01
2.900000000000000000e+03 1.000000000000000000e+00 6.978087915018444699e-03 9.930219120849815839e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.022534334859326446e-03 9.929774656651406683e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.066980754700208193e-03 9.929330192452997528e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.111427174541089941e-03 9.928885728254589482e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.155873594381972555e-03 9.928441264056180326e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.200320014222854302e-03 9.927996799857771171e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.244766434063736049e-03 9.927552335659363125e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.289212853904617796e-03 9.927107871460953969e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.333659273745499543e-03 9.926663407262544814e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.378105693586381290e-03 9.926218943064135658e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.422552113427263037e-03 9.925774478865727612e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.466998533268144785e-03 9.925330014667318457e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.511444953109026532e-03 9.924885550468909301e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.555891372949908279e-03 9.924441086270501255e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.600337792790790026e-03 9.923996622072092100e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.644784212631671773e-03 9.923552157873682944e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.689230632472554387e-03 9.923107693675274898e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.733677052313436134e-03 9.922663229476865743e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.778123472154317881e-03 9.922218765278456587e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.822569891995199629e-03 9.921774301080048541e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.867016311836080508e-03 9.921329836881639386e-01
2.900000000000000000e+03 1.000000000000000000e+00 7.911462731676963123e-03 9.920885372683230230e-01
